frames,Confidence,Ymin,Xmin,Ymax,Xmax
787,56,11,29,480,164
788,0,0,0,0,0
789,0,0,0,0,0
790,53,10,24,480,167
791,53,14,29,480,167
792,66,14,26,480,200
793,66,26,288,476,609
793,62,1,166,475,516
794,62,1,166,475,516
795,62,1,24,476,207
796,59,14,19,478,273
797,53,1,77,465,334
798,68,1,8,471,205
798,53,4,414,472,604
799,0,0,0,0,0
800,66,1,4,466,184
801,0,0,0,0,0
802,0,0,0,0,0
802,0,0,0,0,0
803,0,0,0,0,0
804,0,0,0,0,0
805,0,0,0,0,0
806,0,0,0,0,0
807,0,0,0,0,0
808,0,0,0,0,0
809,0,0,0,0,0
810,0,0,0,0,0
811,0,0,0,0,0
812,0,0,0,0,0
813,0,0,0,0,0
814,0,0,0,0,0
815,0,0,0,0,0
816,0,0,0,0,0
817,0,0,0,0,0
818,0,0,0,0,0
819,0,0,0,0,0
820,0,0,0,0,0
821,0,0,0,0,0
822,0,0,0,0,0
823,0,0,0,0,0
824,0,0,0,0,0
825,0,0,0,0,0
826,0,0,0,0,0
827,0,0,0,0,0
828,0,0,0,0,0
829,0,0,0,0,0
830,0,0,0,0,0
831,66,1,20,476,210
832,59,1,4,458,165
833,0,0,0,0,0
834,53,1,487,480,634
835,0,0,0,0,0
836,66,1,14,476,200
837,71,1,225,471,436
837,62,1,9,462,196
838,62,1,9,462,196
839,0,0,0,0,0
840,0,0,0,0,0
841,0,0,0,0,0
842,0,0,0,0,0
843,0,0,0,0,0
844,0,0,0,0,0
845,0,0,0,0,0
846,0,0,0,0,0
847,0,0,0,0,0
848,0,0,0,0,0
849,0,0,0,0,0
850,0,0,0,0,0
851,53,1,33,471,210
852,59,1,70,458,266
853,56,1,50,470,253
854,56,1,60,478,259
855,56,1,60,478,259
856,0,0,0,0,0
857,0,0,0,0,0
858,0,0,0,0,0
859,0,0,0,0,0
860,0,0,0,0,0
861,0,0,0,0,0
862,0,0,0,0,0
863,0,0,0,0,0
864,0,0,0,0,0
